timeStamp,elapsed,label,responseMessage,threadName,success,failureMessage,sentBytes,grpThreads,allThreads,Latency,IdleTime
1544924202861,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924203861,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924204876,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924205892,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924206908,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924207923,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924208923,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924209939,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924210954,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924211954,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924212954,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924213970,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924214986,98000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924216001,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924217017,98039,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924218017,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924219033,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924220048,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924221064,97979,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924222079,98039,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924223080,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924224095,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924225095,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924226111,98000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924227126,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924228142,98039,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924229158,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924230173,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924231189,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924232204,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924233205,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924234220,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924235236,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924236236,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924237251,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924238251,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924239267,98000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924240283,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924241298,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924242298,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924243298,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924244314,98000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924245330,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924246346,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924247361,99019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924248361,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924249376,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924250376,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924251376,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924252392,98979,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924253392,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924254408,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924255408,98039,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924256423,98979,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924257423,98039,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924258439,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924259439,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924260455,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924261470,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924262470,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924263470,98979,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924264486,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924265486,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924266486,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924267501,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924268501,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924269517,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924270533,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924271533,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924272548,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924273548,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924274548,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924275564,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924276579,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924277580,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924278580,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924279580,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924280595,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924281611,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924282626,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924283642,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924284642,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924285658,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924286673,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924287673,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924288673,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924289674,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924290674,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924291689,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924292705,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924293720,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924294720,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924295720,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924296736,98000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924297736,98000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924298751,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924299752,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924300752,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924301767,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924302767,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924303767,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924304783,98000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924305783,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924306783,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924307798,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924308798,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924309798,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924310798,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924311798,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924312799,98039,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924313814,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924314830,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924315830,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924316845,98000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924317845,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924318861,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924319861,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924320876,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924321877,98000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924322892,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924323908,98000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924324908,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924325923,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924326923,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924327939,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924328955,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924329970,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924330986,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924332001,97979,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924333001,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924334001,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924335002,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924336002,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924337017,99019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924338017,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924339033,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924340049,98000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924341064,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924342080,98000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924343080,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924344095,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924345096,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924346111,98000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924347111,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924348111,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924349126,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924350142,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924351158,98000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924352173,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924353173,98989,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924354189,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924355189,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924356189,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924357205,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924358205,98000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924359220,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924360220,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924361220,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924362236,98039,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924363236,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924364236,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924365236,99009,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924366252,99000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924367267,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924368267,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924369267,98019,10.128.0.4 CPU,,,true,,0,0,0,0,0
1544924370283,100000,10.128.0.4 CPU,,,true,,0,0,0,0,0
